Thn,Bln,Tgl,31710101a,31710102a,31710601a,31710701a,31710702a,31720101a,31720102a,31720301a,31720401a,31720601a,31730201a,31730501a,31740101a,31740201a,31740401a,31740402a,31740601a,31740701a,31740901a,31740902a,31741001a,31750201a,31750802a,31751001a
2019,5,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,8,33.2,3,5,26,31,0,23.2,7
2019,5,10,31,58,0,40,38,4,9.5,0,8888,0,52,58.2,16.5,32.5,5,9.5,11.3,41,23,37,46,1,10.1,2
2019,5,11,7,8.5,9,5,1,20,31,3,0,12,22,17.1,4,5,2,28,30.9,25,48,27,5,4,5.2,5
2019,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13.4,0
2019,5,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,2,0,0,1,0,0,0
2019,5,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0
2019,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,0,0,0
2019,5,16,0,1,12,3,5,43,1,0,0,0,7,20.1,6,5,1,8888,0,3,0,0,5,2.5,1.4,4.5
2019,5,17,2,1,3,5,9,31.5,0,1,15,4.5,0,8888,11.5,6,8888,8888,38.2,29,7,13.5,5,10,3.6,4
2019,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,6.9,0,2,0,23,0,0,0
2019,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,5,0,13,0,8888,0
2019,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,8,23,24,0,56,62,14,20,0,0,10,8,27.3,44.5,140,11,41,0,40,7,21,24,34,7.4,7
2019,6,9,4,2,55,2,4,41,18.5,0,0,0,16.5,9.4,8,7,9,31,95.1,30,18,50,49,0,6,5.5
2019,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2019,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10.6,0,0,0,0,0,0,0
2019,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,15,0,4,10,3,0,0,0,0,0,0,4,29.1,0,0,0,0,0,0,5,0,11,0,0,0
2019,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,2,0,0,0,0,8,0,0,0
2019,6,17,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,8888,0,0,0,0,0,0,0,0.2,0
2019,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,24,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
2019,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
2019,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,5,0,2,0,0,0,0,0,0,8888,0,8,1.2,0,0,0,0,0,0,0,0,15,0,8888,0
2019,7,6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,8888,6,0.5,8,18,3,0,0,0
2019,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,8,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,9,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,8888,4,0,9,0,0,3,0,0,0
2019,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,8888,0,0,0,0,55,0,0,0
2019,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8888,0,0,0,0,0,0,10,0
2019,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0.5,13,0,45,0,4.7,20
2019,8,29,0,0,0,0,0,0,0,0,0.5,0,0,3.7,0,0,8888,7,24.6,4,4,18,105,0,0,0
2019,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2019,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,10,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.5
2019,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,15,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,16,0,0,0,0,0,15,2,0,0,0,0,0,0,0,8888,0,0,0,11,9,1,0,1.2,0
2019,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,18,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,28,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
2019,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,9,4,1,5,2,14,10,0,0,0,0,2,9.3,14,16,8,21,19.9,33,3,26,24,1,1.8,14.5
2019,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2019,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.4,0
2019,10,17,0,1,4,19,27,49,18.6,0,0,0,14,21.1,26,21,5,6,13,11,0,0,0,0,1.3,0
2019,10,18,0,0,0,0,0,32,7,0,0,0,9,1.3,0,0,0,8888,0,2,3,0,0,0,0,0
2019,10,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,28,0,0,0,9,11,0,0,0,0,0,0,8888,5,9,7,21,13,10,12,0,16,0,9.7,9
2019,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2019,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,1,0,0,0,0,0,0,0,0,2.4,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0
2019,11,2,4,0,0,7,8,0,0,21,0,25,0,0,0,9,3,15,4,11,0,0,0,0,81.8,18.5
2019,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,31,0,0,0,24,16.1,0
2019,11,4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,8888,1,11.2,0,7,0,22,0,0.8,9999
2019,11,5,0,0,0,0,0,0,0,0,31.8,0,0,0,0,0,8888,0,3.4,0,3,19,18,0,0.5,20
2019,11,6,5,4,0,26,24,0,0,31,0,0,1.5,8888,30,20,4,2,1.2,3,4,0,19,8,35.4,27.5
2019,11,7,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,1,9,13.2,2,0,0,11,0,0.6,3
2019,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2019,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,8,0,0.1,7
2019,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21.5,0,15,0,15,0,0,0
2019,11,14,0,0,6,8.5,0,0,0,0,0,0,0,1.6,8,0,2.5,4,0,5,0,0,0,0,0.2,0
2019,11,15,0,0,0,0,0,0,0,0,0,0.5,0,4.1,0,0,8888,0,0,3,0,0,0,0,0,0
2019,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,1,0,2,18,0,6,0,0,1.5
2019,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,21,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,20,0,12,0,0.2,23
2019,11,22,0,0,0,0,1,0,0,0,0,0,0,0,11,0,10,7,11.8,11,3,23,0,0,2.8,0
2019,11,23,0,0,12,7,7,0,0,0,0,0,0,1.2,0,0,8.5,36,6,8,0,0,0,0,0,0
2019,11,24,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,8888,8888,0,0,0,0,0,0,0,0
2019,11,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,11,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8888,13.2,0,10,0,14,0,0,16
2019,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,1.3,0,0,6.3,0,0,12.5,30
2019,11,28,0,2,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,11,0,0,4,0,0,0
2019,11,29,0,8,0,0,0,16,4.5,1,3.5,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2019,11,30,6,12.5,0,2,1,9,14,4,0,0,2,28.5,0,0,8888,8888,0,0,7,0,20,28,0.7,0
2019,12,1,4,12.5,30,1,1,9,14,14,13,0,8,3.1,0,0,8,0,3.8,20,7,0,20,28,17,37
2019,12,2,8,9,0,15,24,2.5,21.2,4,0,5,15.5,21.7,0,11,3,0,6,8,8,12,5,0,0,0
2019,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,24.9,0,0,0,0,0,20.4,0
2019,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,2,7,3,0,0,1,0,8.3,0
2019,12,5,24,22.5,0,22.5,30,2,18,19,7.5,18,19,42.1,18.5,37,6.3,31,29,7,32,35,19,40,151.3,13
2019,12,6,3,0,0,1,2,0,2.5,1,0.2,47,0,0,0,5,8888,5,12.9,0,6,12,40,1,0.4,0
2019,12,7,0,0,0,0,0,2,1,2,7.5,1.5,0,0.3,0,1.5,8.5,7.5,2.5,0,0,0,2,5,13.6,17.5
2019,12,8,0,0,0,0,0,2.5,0,7,6.8,1,0,2.6,0,0,6,0,0,0,0,0,0,0,0.4,0
2019,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.9,0,3,0,0,0,2.6,0
2019,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,12,26.5,9,0,0,0
2019,12,11,0,0,8,0,0,0,0,0,0,0,0,21.8,0,0,12,11,1.2,9,0,0,6,0,14.4,0
2019,12,12,2,0,0,1,4,3,0,0,0,0,0,0,3.5,1,8,10,12.7,5,0,0,5,1.5,13,7
2019,12,13,0,8,0,0,0,0,2,0,0,0,13,5.1,0,0,8888,0,0,0,0,0,0,0,0.1,0
2019,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
2019,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2019,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,36,3,4,0,5,0,0,11.5
2019,12,17,0,1.5,0,14.5,1,0,6,0.3,2.6,3.5,3,0.6,5,3,17.5,23,3.5,0,8,10.5,5,14,5.5,19
2019,12,18,39,76,44,68,72,15,43.5,50,41.4,48,71,71,57,61,32,22,12.5,92,14,10,19,94,65,28.5
2019,12,19,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
2019,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,5,0,0,0
2019,12,22,26,32,35,18,16,21.5,16,50,27.5,42,37,31.8,18,19,8888,22,0,46,5,0,18,35,6.3,47
2019,12,23,5,2,21,3.5,5,0,0,9,14,5,1,3.2,5.5,5,23,29,18.4,10,47,60,77,15,19.8,38
2019,12,24,11,20,0,13,10,0,3,6,17,10,1.5,0,2.5,3,14,43,20.4,18,35,0,22,6,37.2,23
2019,12,25,13,38,0,16,17,15,20,95,105,32,19,0,26,22,55,21.5,0,35,13,39.9,0,48,23,46
2019,12,26,9,15,3,6,5,115,59.5,42,11,28,23.5,49.1,2,4,2,1,0,4,0,0,0,7.5,0.2,0
2019,12,27,2.5,3,10,3.5,4,4,3,3,1.5,3,4,3.2,3,3,5,9,11.4,0,34,66.5,100,3,5.2,11.5
2019,12,28,37,50,8,70,70,7,22.5,28,23,18,23.5,22.8,37,40,87,92.5,51.9,92,80,90.5,43,41,34.4,59
2019,12,29,3,23,5,10,15,14,14,10,12.5,6,8.5,2.6,6,9,8888,8888,1.2,0,5,0,18,6,4.2,6
2019,12,30,2,4,0,1,3,6.5,8.5,0,8888,0,2.5,0.9,0,0,8888,0,0,2,0,0,0,2.5,0.8,1.5
2019,12,31,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,2
2020,1,1,147,135,120,118,191,93,113,144,172,121,198.5,211.6,107,105,155,155,176,142,104,172,148,260,377,236
2020,1,2,119,127,9999,111,113,27,52,15,24,34,97,71.7,85.5,84,29,3,20.4,92,132,29,158,110,42,18
2020,1,3,0,0,9999,0,0,0,0,0,8888,0,1,0,0,0,8888,5,1.4,17,3,0,0,0,1.2,0
2020,1,4,0,0,7,1,2,0,0,0,0,0,1,0.5,1.5,2,8888,0,0,0,0,0,0,0,8888,3.5
2020,1,5,6,0,10,5,7,0,5,0,3,0,2.5,1.1,3,2,8888,0,0,7,6,0,6,2,3.4,0
